plantid,period,avg_mw
61368,2026_01,23.6
61368,2026_02,25.2
61368,2026_03,26.6
62909,2021_06,31.7
62909,2021_07,53.7
62909,2021_08,61.5
62909,2021_09,49.4
62909,2021_10,58.4
62909,2021_11,68.6
62909,2021_12,99.1
62909,2022_01,71.7
62909,2022_02,83.3
62909,2022_03,100.7
62909,2022_04,108.0
62909,2022_05,111.9
62909,2022_06,76.9
62909,2022_07,91.5
62909,2022_08,69.5
62909,2022_09,27.2
62909,2022_10,57.6
62909,2022_11,82.8
62909,2022_12,75.8
62909,2023_01,83.5
62909,2023_02,96.8
62909,2023_03,102.3
62909,2023_04,75.3
62909,2023_05,51.1
62909,2023_06,85.2
62909,2023_07,85.5
62909,2023_08,69.0
62909,2023_09,49.7
62909,2023_10,69.6
62909,2023_11,59.0
62909,2023_12,50.4
62909,2024_01,70.7
62909,2024_02,100.8
62909,2024_03,84.9
62909,2024_04,106.7
62909,2024_05,79.8
62909,2024_06,77.5
62909,2024_07,53.7
62909,2024_08,40.2
62909,2024_09,44.9
62909,2024_10,42.8
62909,2024_11,72.8
62909,2024_12,66.4
62909,2025_01,86.5
62909,2025_02,98.6
62909,2025_03,101.0
62909,2025_04,109.5
62909,2025_05,90.5
62909,2025_06,81.0
62909,2025_07,89.8
62909,2025_08,51.6
62909,2025_09,37.3
62909,2025_10,46.0
62909,2025_11,84.0
62909,2025_12,52.6
62909,2026_01,69.6
62909,2026_02,79.4
62909,2026_03,97.1
63329,2021_12,40.3
63329,2022_01,36.8
63329,2022_02,43.3
63329,2022_03,39.7
63329,2022_04,40.6
63329,2022_05,53.6
63329,2022_06,61.2
63329,2022_07,75.8
63329,2022_08,59.5
63329,2022_09,57.3
63329,2022_10,36.5
63329,2022_11,27.0
63329,2022_12,23.6
63329,2023_01,27.1
63329,2023_02,25.6
63329,2023_03,40.6
63329,2023_04,54.8
63329,2023_05,64.3
63329,2023_06,70.3
63329,2023_07,73.0
63329,2023_08,64.3
63329,2023_09,54.6
63329,2023_10,45.9
63329,2023_11,33.7
63329,2023_12,29.6
63329,2024_01,28.7
63329,2024_02,28.3
63329,2024_03,38.4
63329,2024_04,34.7
63329,2024_05,54.4
63329,2024_06,51.1
63329,2024_07,41.8
63329,2024_08,45.6
63329,2024_09,45.9
63329,2024_10,40.9
63329,2024_11,32.8
63329,2024_12,27.3
63329,2025_01,27.8
63329,2025_02,39.6
63329,2025_03,34.0
63329,2025_04,43.6
63329,2025_05,57.9
63329,2025_06,41.9
63329,2025_07,49.1
63329,2025_08,46.1
63329,2025_09,43.8
63329,2025_10,40.9
63329,2025_11,37.2
63329,2025_12,28.4
63329,2026_01,24.6
63329,2026_02,24.6
63329,2026_03,23.4
